date,mounts,downlink_length
2017/11/1 21:42,25643,1591
2017/11/1 21:43,16,1636
2017/11/1 21:44,9,864
2017/11/1 21:45,7,647
2017/11/1 21:46,3,1072
2017/11/1 21:47,6,55495
2017/11/1 21:52,0,0
2017/11/1 21:53,5,394
2017/11/1 21:54,0,2
2017/11/1 22:02,1,251
2017/11/1 22:03,7,1749
2017/11/1 22:05,9,1136
2017/11/1 22:06,4,404
2017/11/1 22:07,8,25638
2017/11/1 22:08,0,4
2017/11/1 22:10,4,585
2017/11/1 22:12,1,801
2017/11/1 22:13,0,120
2017/11/1 22:14,2,4
2017/11/1 22:15,0,0
2017/11/1 22:17,0,92
2017/11/1 22:21,3,273
2017/11/1 22:22,13,884
2017/11/1 22:23,0,9
2017/11/1 22:25,1,786
2017/11/1 22:26,0,221
2017/11/1 22:27,0,52
2017/11/1 22:29,5,144
2017/11/1 22:31,2,362
2017/11/1 22:35,2,358
2017/11/1 22:36,3,277
2017/11/1 22:37,4,844
2017/11/1 22:38,20752,326
2017/11/1 22:40,1,3663
2017/11/1 22:41,0,0
2017/11/1 22:42,2,58
2017/11/1 22:50,0,0
2017/11/2 2:00,0,0
2017/11/2 3:00,0,0
2017/11/2 4:00,0,0
2017/11/2 7:07,41505,18310
2017/11/2 7:11,29297,18313
2017/11/2 7:14,0,0
2017/11/2 7:17,9765,18310
2017/11/2 7:25,0,0
2017/11/2 7:27,14648,0
2017/11/2 7:28,29299,31739
2017/11/2 7:36,21972,0
2017/11/2 7:37,43946,4883
2017/11/2 7:46,0,0
2017/11/2 7:47,0,54932
2017/11/2 7:48,0,0
2017/11/2 7:49,17090,1
2017/11/2 7:50,14649,25634
2017/11/2 7:51,0,0
2017/11/2 7:52,7325,41504
2017/11/2 7:54,9765,45166
2017/11/2 7:55,0,0
2017/11/2 7:56,1,25636
2017/11/2 7:57,0,14648
2017/11/2 7:59,25635,0
2017/11/2 8:00,20752,40284
2017/11/2 8:04,51270,7326
2017/11/2 8:06,31738,2
2017/11/2 8:07,25636,30520
2017/11/2 8:08,54934,51271
2017/11/2 8:10,2,59816
2017/11/2 8:11,0,21973
2017/11/2 8:14,21973,7324
2017/11/2 8:15,24413,2442
2017/11/2 8:16,3662,53711
2017/11/2 8:17,0,0
2017/11/2 8:18,29298,18313
2017/11/2 8:19,10987,29297
2017/11/2 8:20,3664,48831
2017/11/2 8:22,28076,0
2017/11/2 8:23,19532,0
2017/11/2 8:24,10987,9766
2017/11/2 8:25,47608,30518
2017/11/2 8:26,131838,37845
2017/11/2 8:27,81787,84231
2017/11/2 8:28,12208,61038
2017/11/2 8:29,50049,51270
2017/11/2 8:30,19532,25635
2017/11/2 8:31,56152,24416
2017/11/2 8:32,17090,41504
2017/11/2 8:33,30518,85452
2017/11/2 8:34,19533,21975
2017/11/2 8:35,61035,39063
2017/11/2 8:36,40283,1
2017/11/2 8:37,12208,53710
2017/11/2 8:38,111085,57378
2017/11/2 8:39,23195,54936
2017/11/2 8:40,106203,9769
2017/11/2 8:41,29298,7325
2017/11/2 8:42,97658,140388
2017/11/2 8:43,31740,117193
2017/11/2 8:44,0,57374
2017/11/2 8:45,0,0
2017/11/2 8:46,58594,24416
2017/11/2 8:47,4883,21973
2017/11/2 8:48,45168,48829
2017/11/2 8:49,85452,65920
2017/11/2 8:50,141603,118412
2017/11/2 8:51,9765,30517
2017/11/2 8:52,14649,48829
2017/11/2 8:53,202642,51275
2017/11/2 8:54,120853,98882
2017/11/2 8:55,50051,75686
2017/11/2 8:56,136723,107422
2017/11/2 8:57,117188,103760
2017/11/2 8:58,31738,81791
2017/11/2 8:59,14649,61036
2017/11/2 9:00,170912,136991
2017/11/2 9:01,42733,129178
2017/11/2 9:02,95229,104970
2017/11/2 9:03,34200,56449
2017/11/2 9:04,98890,131925
2017/11/2 9:05,47619,41024
2017/11/2 9:06,45177,112638
2017/11/2 9:07,104990,98282
2017/11/2 9:08,40288,32990
2017/11/2 9:09,2451,18536
2017/11/2 9:10,45169,37844
2017/11/2 9:11,2,46897
2017/11/2 9:12,34189,72437
2017/11/2 9:13,168462,107593
2017/11/2 9:14,157488,203854
2017/11/2 9:15,21987,28867
2017/11/2 9:16,43956,26304
2017/11/2 9:17,50080,156372
2017/11/2 9:18,107439,16068
2017/11/2 9:19,135513,150028
2017/11/2 9:20,172134,222750
2017/11/2 9:21,51274,96449
2017/11/2 9:22,104990,124314
2017/11/2 9:23,58595,25137
2017/11/2 9:24,32960,48830
2017/11/2 9:25,28082,115975
2017/11/2 9:26,153811,75685
2017/11/2 9:27,63480,43949
2017/11/2 9:28,64699,133060
2017/11/2 9:29,69581,242926
2017/11/2 9:30,69580,20753
2017/11/2 9:31,68360,97658
2017/11/2 9:32,68362,74465
2017/11/2 9:33,168461,95221
2017/11/2 9:34,53714,26856
2017/11/2 9:35,97657,126952
2017/11/2 9:36,152592,106208
2017/11/2 9:37,129394,79350
2017/11/2 9:38,91556,72021
2017/11/2 9:39,174565,152595
2017/11/2 9:40,115968,39066
2017/11/2 9:41,89115,95220
2017/11/2 9:42,140384,45172
2017/11/2 9:43,39065,123296
2017/11/2 9:44,136723,73247
2017/11/2 9:45,98880,18313
2017/11/2 9:46,45167,147706
2017/11/2 9:47,195314,103764
2017/11/2 9:48,107423,79349
2017/11/2 9:49,93996,50053
2017/11/2 9:50,152586,58598
2017/11/2 9:51,69581,100099
2017/11/2 9:52,166022,91556
2017/11/2 9:53,177003,76908
2017/11/2 9:54,214850,161138
2017/11/2 9:55,97660,153811
2017/11/2 9:56,56152,75688
2017/11/2 9:57,161134,161139
2017/11/2 9:58,86672,80569
2017/11/2 9:59,312499,139166
2017/11/2 10:00,97679,34148
2017/11/2 10:01,57,9594
2017/11/2 10:02,88,8745
2017/11/2 10:03,127,15933
2017/11/2 10:04,48,9524
2017/11/2 10:05,70,8778
2017/11/2 10:06,81,11030
2017/11/2 10:07,37,7699
2017/11/2 10:08,84,9545
2017/11/2 10:09,60,13703
2017/11/2 10:10,103,9368
2017/11/2 10:11,77,6571
2017/11/2 10:12,61,13870
2017/11/2 10:13,96,12452
2017/11/2 10:14,49,6856
2017/11/2 10:15,82,10939
2017/11/2 10:16,82,14037
2017/11/2 10:17,60,10514
2017/11/2 10:18,96,15259
2017/11/2 10:19,119,14578
2017/11/2 10:20,93,7660
2017/11/2 10:21,44,7283
2017/11/2 10:22,20,2002
2017/11/2 10:23,14,2885
2017/11/2 10:24,10,807
2017/11/2 10:25,26,2255
2017/11/2 10:26,13,2007
2017/11/2 10:27,27,2671
2017/11/2 10:28,25,2310
2017/11/2 10:29,7,861
2017/11/2 10:30,20,730
2017/11/2 10:31,18,1896
2017/11/2 10:32,31,2677
2017/11/2 10:33,14,703
2017/11/2 10:34,10,864
2017/11/2 10:35,3,1550
2017/11/2 10:36,10,938
2017/11/2 10:37,18,2692
2017/11/2 10:38,7,2123
2017/11/2 10:39,16,1911
2017/11/2 10:40,13,4787
2017/11/2 10:41,14,1848
2017/11/2 10:42,4,1701
2017/11/2 10:43,9,1436
2017/11/2 10:44,1,193
2017/11/2 10:45,2,1091
2017/11/2 10:46,11,2110
2017/11/2 10:47,15,773
2017/11/2 10:48,30,4284
2017/11/2 10:49,31,1539
2017/11/2 10:50,11,3573
2017/11/2 10:51,11019,24945
2017/11/2 10:52,14691,22768
2017/11/2 10:53,14691,25019
2017/11/2 10:54,64,6848
2017/11/2 10:55,115,11224
2017/11/2 10:56,17212,35365
2017/11/2 10:57,56244,34644
2017/11/2 10:58,125862,85755
2017/11/2 10:59,92869,38669
2017/11/2 11:00,144145,139296
2017/11/2 11:01,58706,119540
2017/11/2 11:02,180814,91418
2017/11/2 11:03,103875,97203
2017/11/2 11:04,88078,269341
2017/11/2 11:05,179581,116318
2017/11/2 11:06,149094,242940
2017/11/2 11:07,293144,253528
2017/11/2 11:08,136894,235015
2017/11/2 11:09,52656,271844
2017/11/2 11:10,243081,145300
2017/11/2 11:11,57518,68345
2017/11/2 11:12,82004,141481
2017/11/2 11:13,200494,186806
2017/11/2 11:14,89355,85742
2017/11/2 11:15,135744,206648
2017/11/2 11:16,199251,218338
2017/11/2 11:17,83207,121739
2017/11/2 11:18,271236,61394
2017/11/2 11:19,180964,181790
2017/11/2 11:20,79496,192976
2017/11/2 11:21,285820,210018
2017/11/2 11:22,320061,333199
2017/11/2 11:23,44163,175176
2017/11/2 11:24,79553,165049
2017/11/2 11:25,184520,204239
2017/11/2 11:26,194334,197703
2017/11/2 11:27,178502,223600
2017/11/2 11:28,165003,240684
2017/11/2 11:29,162548,206831
2017/11/2 11:30,138140,101595
2017/11/2 11:31,169884,229115
2017/11/2 11:32,113760,85400
2017/11/2 11:33,261456,178945
2017/11/2 11:34,252898,174624
2017/11/2 11:35,97838,241295
2017/11/2 11:36,124673,237504
2017/11/2 11:37,180940,248459
2017/11/2 11:38,171129,335483
2017/11/2 11:39,94212,170429
2017/11/2 11:40,138137,153915
2017/11/2 11:41,158859,150687
2017/11/2 11:42,234579,62023
2017/11/2 11:43,236988,344497
2017/11/2 11:44,152861,136080
2017/11/2 11:45,307735,226910
2017/11/2 11:46,204105,132382
2017/11/2 11:47,208898,173058
2017/11/2 11:48,117359,151446
2017/11/2 11:49,154001,198779
2017/11/2 11:50,149121,150175
2017/11/2 11:51,121070,124483
2017/11/2 11:52,184503,196278
2017/11/2 11:53,251670,186710
2017/11/2 11:54,255348,190961
2017/11/2 11:55,184552,151700
2017/11/2 11:56,252853,128109
2017/11/2 11:57,63729,121603
2017/11/2 11:58,194286,111436
2017/11/2 11:59,145504,170848
2017/11/2 12:00,178389,230556
2017/11/2 12:01,210214,196809
2017/11/2 12:02,146683,158935
2017/11/2 12:03,163863,297423
2017/11/2 12:04,273711,234239
2017/11/2 12:05,211346,350229
2017/11/2 12:06,206496,172657
2017/11/2 12:07,276050,158913
2017/11/2 12:08,45392,173144
2017/11/2 12:09,103954,95629
2017/11/2 12:10,84426,90169
2017/11/2 12:11,139335,184506
2017/11/2 12:12,67334,138480
2017/11/2 12:13,23404,132666
2017/11/2 12:14,186944,206902
2017/11/2 12:15,163788,161417
2017/11/2 12:16,239460,230111
2017/11/2 12:17,57589,117585
2017/11/2 12:18,105252,288879
2017/11/2 12:19,224805,178907
2017/11/2 12:20,138116,128041
2017/11/2 12:21,189426,309235
2017/11/2 12:22,89302,138193
2017/11/2 12:23,152790,144470
2017/11/2 12:24,88107,155979
2017/11/2 12:25,133175,119040
2017/11/2 12:26,48954,99948
2017/11/2 12:27,146713,145693
2017/11/2 12:28,174764,208405
2017/11/2 12:29,166187,226506
2017/11/2 12:30,42922,44892
2017/11/2 12:31,176,19892
2017/11/2 12:32,133,16777
2017/11/2 12:33,117,17459
2017/11/2 12:34,160,17257
2017/11/2 12:35,122,12983
2017/11/2 12:36,107,10366
2017/11/2 12:37,117,17653
2017/11/2 12:38,177,20790
2017/11/2 12:39,150,15055
2017/11/2 12:40,128,22508
2017/11/2 12:41,124,16890
2017/11/2 12:42,123,22572
2017/11/2 12:43,138,16364
2017/11/2 12:44,134,15784
2017/11/2 12:45,191,20949
2017/11/2 12:46,174,16475
2017/11/2 12:47,94,13079
2017/11/2 12:48,148,13190
2017/11/2 12:49,134,17969
2017/11/2 12:50,57,6956
2017/11/2 12:51,27,6470
2017/11/2 12:52,22,2519
2017/11/2 12:53,15,2782
2017/11/2 12:54,24,4463
2017/11/2 12:55,27,4276
2017/11/2 12:56,16,944
2017/11/2 12:57,35,4584
2017/11/2 12:58,57,4980
2017/11/2 12:59,50,4608
2017/11/2 13:00,60,9074
2017/11/2 13:01,57,12355
2017/11/2 13:02,99,13363
2017/11/2 13:03,98,8447
2017/11/2 13:04,89,11911
2017/11/2 13:05,82,15864
2017/11/2 13:06,113,9984
2017/11/2 13:07,116,11531
2017/11/2 13:08,150,14331
2017/11/2 13:09,133,12222
2017/11/2 13:10,122,17425
2017/11/2 13:11,166,21797
2017/11/2 13:12,132,17054
2017/11/2 13:13,122,12446
2017/11/2 13:14,89,7801
2017/11/2 13:15,108,8265
2017/11/2 13:16,83,14074
2017/11/2 13:17,62,5360
2017/11/2 13:18,96,9082
2017/11/2 13:19,89,11868
2017/11/2 13:20,123,10731
2017/11/2 13:21,76,11196
2017/11/2 13:22,83,11552
2017/11/2 13:23,86,8933
2017/11/2 13:24,72,13309
2017/11/2 13:25,98,5667
2017/11/2 13:26,79,7766
2017/11/2 13:27,96,11140
2017/11/2 13:28,94,12564
2017/11/2 13:29,61,6712
2017/11/2 13:30,62,5415
2017/11/2 13:31,36,4161
2017/11/2 13:32,43970,14753
2017/11/2 13:33,40,4551
2017/11/2 13:34,19,2296
2017/11/2 13:35,32,3253
2017/11/2 13:36,24,4032
2017/11/2 13:37,23209,1347
2017/11/2 13:38,33,35380
2017/11/2 13:39,32,51383
2017/11/2 13:40,33,26085
2017/11/2 13:41,19561,37121
2017/11/2 13:42,84251,15641
2017/11/2 13:43,45212,86939
2017/11/2 13:44,58640,66791
2017/11/2 13:45,53750,135454
2017/11/2 13:46,58646,59303
2017/11/2 13:47,31778,89128
2017/11/2 13:48,3753,36486
2017/11/2 13:49,73319,7464
2017/11/2 13:50,84278,109457
2017/11/2 13:51,51330,76725
2017/11/2 13:52,51333,38510
2017/11/2 13:53,130703,102809
2017/11/2 13:54,24459,48277
2017/11/2 13:55,87981,89223
2017/11/2 13:56,73315,156954
2017/11/2 13:57,92835,169609
2017/11/2 13:58,131929,139117
2017/11/2 13:59,103877,92687
2017/11/2 14:00,28198,56292
2017/11/2 14:01,29397,60788
2017/11/2 14:02,22049,137829
2017/11/2 14:03,96528,117725
2017/11/2 14:04,146603,58763
2017/11/2 14:05,177106,109699
2017/11/2 14:06,79501,165621
2017/11/2 14:07,12343,47350
2017/11/2 14:08,129,64790
2017/11/2 14:09,55105,120826
2017/11/2 14:10,53819,32592
2017/11/2 14:11,78273,153911
2017/11/2 14:12,56342,44712
2017/11/2 14:13,4975,17623
2017/11/2 14:14,47734,62510
2017/11/2 14:15,155152,92410
2017/11/2 14:16,14772,65611
2017/11/2 14:17,99032,161260
2017/11/2 14:18,57470,122160
2017/11/2 14:19,136814,130437
2017/11/2 14:20,139319,155759
2017/11/2 14:21,11119,160402
2017/11/2 14:22,36747,59560
2017/11/2 14:23,61106,54732
2017/11/2 14:24,149041,108170
2017/11/2 14:25,29356,47720
2017/11/2 14:26,230843,87685
2017/11/2 14:27,129462,47345
2017/11/2 14:28,17188,65069
2017/11/2 14:29,81893,68602
2017/11/2 14:30,78244,98634
2017/11/2 14:31,109950,162445
2017/11/2 14:32,107559,83945
2017/11/2 14:33,73325,114826
2017/11/2 14:34,47697,40675
2017/11/2 14:35,123355,147673
2017/11/2 14:36,22053,79424
2017/11/2 14:37,107535,122381
2017/11/2 14:38,70888,50078
2017/11/2 14:39,153887,57237
2017/11/2 14:40,63574,70785
2017/11/2 14:41,59927,218198
2017/11/2 14:42,14748,53551
2017/11/2 14:43,89245,48826
2017/11/2 14:44,114794,27748
2017/11/2 14:45,164890,84724
2017/11/2 14:46,79442,103743
2017/11/2 14:47,65984,91140
2017/11/2 14:48,36764,145471
2017/11/2 14:49,175895,143365
2017/11/2 14:50,73362,92927
2017/11/2 14:51,116046,166758
2017/11/2 14:52,127078,130285
2017/11/2 14:53,7448,32838
2017/11/2 14:54,157557,88799
2017/11/2 14:55,95307,128329
2017/11/2 14:56,142915,88188
2017/11/2 14:57,141741,122774
2017/11/2 14:58,79465,75959
2017/11/2 14:59,35549,114332
2017/11/2 15:00,47728,96060
2017/11/2 15:01,74564,157615
2017/11/2 15:02,103920,61544
2017/11/2 15:03,224721,130380
2017/11/2 15:04,63575,106638
2017/11/2 15:05,86828,113209
2017/11/2 15:06,169788,96577
2017/11/2 15:07,92870,81042
2017/11/2 15:08,84322,58964
2017/11/2 15:09,62352,65687
2017/11/2 15:10,133198,223264
2017/11/2 15:11,14751,52754
2017/11/2 15:12,20898,63333
2017/11/2 15:13,69674,69243
2017/11/2 15:14,167345,111212
2017/11/2 15:15,57441,73337
2017/11/2 15:16,63538,46468
2017/11/2 15:17,61146,41506
2017/11/2 15:18,51375,139567
2017/11/2 15:19,133205,130778
2017/11/2 15:20,99028,111250
2017/11/2 15:21,50201,67208
2017/11/2 15:22,113652,151123
2017/11/2 15:23,34280,38400
2017/11/2 15:24,53790,51372
2017/11/2 15:25,44057,45346
2017/11/2 15:26,35510,72959
2017/11/2 15:27,98986,54128
2017/11/2 15:28,42847,55147
2017/11/2 15:29,53782,96726
2017/11/2 15:30,91670,43023
2017/11/2 15:31,87992,121155
2017/11/2 15:32,95309,83334
2017/11/2 15:33,57464,140081
2017/11/2 15:34,33033,178269
2017/11/2 15:35,107544,51842
2017/11/2 15:36,168565,105825
2017/11/2 15:37,80657,195606
2017/11/2 15:38,37943,30193
2017/11/2 15:39,33093,65539
2017/11/2 15:40,225923,172909
2017/11/2 15:41,90440,52070
2017/11/2 15:42,189300,70462
2017/11/2 15:43,174673,125882
2017/11/2 15:44,55030,147331
2017/11/2 15:45,61122,96285
2017/11/2 15:46,129514,61244
2017/11/2 15:47,26921,124790
2017/11/2 15:48,157566,129992
2017/11/2 15:49,202716,89568
2017/11/2 15:50,159983,135580
2017/11/2 15:51,56211,67727
2017/11/2 15:52,29365,43721
2017/11/2 15:53,133152,121051
2017/11/2 15:54,219794,196646
2017/11/2 15:55,70885,82636
2017/11/2 15:56,86751,213443
2017/11/2 15:57,158762,48460
2017/11/2 15:58,87950,64147
2017/11/2 15:59,91638,8934
2017/11/2 16:00,141717,90756
2017/11/2 16:01,94091,97264
2017/11/2 16:02,63561,129889
2017/11/2 16:03,58761,101772
2017/11/2 16:04,69690,80469
2017/11/2 16:05,84359,58633
2017/11/2 16:06,103910,182657
2017/11/2 16:07,235692,182225
2017/11/2 16:08,180781,191670
2017/11/2 16:09,31816,40913
2017/11/2 16:10,78231,63076
2017/11/2 16:11,40417,111629
2017/11/2 16:12,108769,92079
2017/11/2 16:13,11104,10320
2017/11/2 16:14,22069,22540
2017/11/2 16:15,7493,73653
2017/11/2 16:16,14780,42898
2017/11/2 16:17,73360,177535
2017/11/2 16:18,40386,83902
2017/11/2 16:19,81891,98578
2017/11/2 16:20,57502,105430
2017/11/2 16:21,36695,68756
2017/11/2 16:22,59877,101932
2017/11/2 16:23,306463,104954
2017/11/2 16:24,97740,79002
2017/11/2 16:25,81914,80673
2017/11/2 16:26,89214,69647
2017/11/2 16:27,84285,71217
2017/11/2 16:28,72102,152825
2017/11/2 16:29,123371,54237
2017/11/2 16:30,48903,88589
2017/11/2 16:31,62352,30322
2017/11/2 16:32,80637,101052
2017/11/2 16:33,2520,35528
2017/11/2 16:34,118516,99857
2017/11/2 16:35,133171,134693
2017/11/2 16:36,59940,75289
2017/11/2 16:37,175923,165296
2017/11/2 16:38,94111,51047
2017/11/2 16:39,24523,104476
2017/11/2 16:40,98,13600
2017/11/2 16:41,70931,93926
2017/11/2 16:42,147814,41873
2017/11/2 16:43,168548,173868
2017/11/2 16:44,57468,76541
2017/11/2 16:45,50182,86426
2017/11/2 16:46,271135,89359
2017/11/2 16:47,51376,102827
2017/11/2 16:48,80647,90856
2017/11/2 16:49,47757,96562
2017/11/2 16:50,86841,108082
2017/11/2 16:51,84337,42570
2017/11/2 16:52,19649,91353
2017/11/2 16:53,59905,40698
2017/11/2 16:54,89219,68190
2017/11/2 16:55,69725,112175
2017/11/2 16:56,97734,65140
2017/11/2 16:57,130731,164755
2017/11/2 16:58,48932,66072
2017/11/2 16:59,24531,82792
2017/11/2 17:00,70915,81240
2017/11/2 17:01,48923,106109
2017/11/2 17:02,107546,102873
2017/11/2 17:03,91655,93618
2017/11/2 17:04,90,36663
2017/11/2 17:05,103,27788
2017/11/2 17:06,62387,86937
2017/11/2 17:07,44114,18209
2017/11/2 17:08,90458,68663
2017/11/2 17:09,55084,80989
2017/11/2 17:10,96575,58703
2017/11/2 17:11,79451,86156
2017/11/2 17:12,14748,49688
2017/11/2 17:13,57480,30515
2017/11/2 17:14,23281,53402
2017/11/2 17:15,89259,111534
2017/11/2 17:16,50131,71699
2017/11/2 17:17,25814,64542
2017/11/2 17:18,102709,88194
2017/11/2 17:19,118539,143061
2017/11/2 17:20,147762,86438
2017/11/2 17:21,29457,165262
2017/11/2 17:22,290644,207901
2017/11/2 17:23,134361,77164
2017/11/2 17:24,58669,107647
2017/11/2 17:25,96525,76025
2017/11/2 17:26,63595,40393
2017/11/2 17:27,133167,189870
2017/11/2 17:28,90461,38729
2017/11/2 17:29,58717,78559
2017/11/2 17:30,55060,148807
2017/11/2 17:31,73340,152009
2017/11/2 17:32,42838,140159
2017/11/2 17:33,135623,197510
2017/11/2 17:34,192980,68198
2017/11/2 17:35,41662,35344
2017/11/2 17:36,29393,48864
2017/11/2 17:37,48954,133523
2017/11/2 17:38,133168,69749
2017/11/2 17:39,184437,130222
2017/11/2 17:40,51381,42354
2017/11/2 17:41,88042,35071
2017/11/2 17:42,78239,101494
2017/11/2 17:43,118580,58134
2017/11/2 17:44,38002,94561
2017/11/2 17:45,73313,179622
2017/11/2 17:46,58653,95964
2017/11/2 17:47,19634,58862
2017/11/2 17:48,166144,95946
2017/11/2 17:49,216182,134495
2017/11/2 17:50,75780,105923
2017/11/2 17:51,180752,144389
2017/11/2 17:52,153899,112846
2017/11/2 17:53,28188,135031
2017/11/2 17:54,45271,114200
2017/11/2 17:55,108760,86498
2017/11/2 17:56,102636,59365
2017/11/2 17:57,96520,55976
2017/11/2 17:58,101453,166030
2017/11/2 17:59,33068,50979
2017/11/2 18:00,98992,101949
2017/11/2 18:01,111195,106590
2017/11/2 18:02,28172,55981
2017/11/2 18:03,100212,64562
2017/11/2 18:04,17186,31407
2017/11/2 18:05,105104,94496
2017/11/2 18:06,44056,117881
2017/11/2 18:07,74581,148070
2017/11/2 18:08,121011,90916
2017/11/2 18:09,28202,71454
2017/11/2 18:10,139277,25718
2017/11/2 18:11,18428,43573
2017/11/2 18:12,105059,139010
2017/11/2 18:13,29402,24340
2017/11/2 18:14,81872,48256
2017/11/2 18:15,127065,98318
2017/11/2 18:16,70878,60415
2017/11/2 18:17,173433,54878
2017/11/2 18:18,102,98978
2017/11/2 18:19,44042,114412
2017/11/2 18:20,109,44199
2017/11/2 18:21,48900,95005
2017/11/2 18:22,14760,17208
2017/11/2 18:23,61147,26830
2017/11/2 18:24,101446,17732
2017/11/2 18:25,12296,40073
2017/11/2 18:26,17180,17030
2017/11/2 18:27,14756,42651
2017/11/2 18:28,95305,166480
2017/11/2 18:29,56255,56030
2017/11/2 18:30,50103,61848
2017/11/2 18:31,2532,29762
2017/11/2 18:32,128250,79728
2017/11/2 18:33,113656,108060
2017/11/2 18:34,31811,78598
2017/11/2 18:35,56240,94018
2017/11/2 18:36,48892,59352
2017/11/2 18:37,128251,140685
2017/11/2 18:38,7429,137595
2017/11/2 18:39,102611,50886
2017/11/2 18:40,85533,114050
2017/11/2 18:41,119724,136044
2017/11/2 18:42,14726,167160
2017/11/2 18:43,84347,129248
2017/11/2 18:44,4997,31042
2017/11/2 18:45,25760,12719
2017/11/2 18:46,22060,38202
2017/11/2 18:47,22042,30935
2017/11/2 18:48,107480,64192
2017/11/2 18:49,96515,60755
2017/11/2 18:50,125789,65717
2017/11/2 18:51,72132,66589
2017/11/2 18:52,45213,12614
2017/11/2 18:53,46476,74154
2017/11/2 18:54,25704,55739
2017/11/2 18:55,48921,35583
2017/11/2 18:56,74547,43424
2017/11/2 18:57,7423,58407
2017/11/2 18:58,30580,16564
2017/11/2 18:59,22046,24525
2017/11/2 19:00,84289,65107
2017/11/2 19:01,23255,34983
2017/11/2 19:02,24487,87036
2017/11/2 19:03,65960,21504
2017/11/2 19:04,25704,21471
2017/11/2 19:05,14720,14950
2017/11/2 19:06,94092,47601
2017/11/2 19:07,67188,111983
2017/11/2 19:08,3726,5823
2017/11/2 19:09,40352,69670
2017/11/2 19:10,22072,86358
2017/11/2 19:11,75772,83786
2017/11/2 19:12,6177,79101
2017/11/2 19:13,14747,73467
2017/11/2 19:14,39146,50601
2017/11/2 19:15,106271,115042
2017/11/2 19:16,69,41430
2017/11/2 19:17,56212,137736
2017/11/2 19:18,18348,10964
2017/11/2 19:19,37878,39645
2017/11/2 19:20,18346,11037
2017/11/2 19:21,52549,103593
2017/11/2 19:22,23273,120978
2017/11/2 19:23,11010,54861
2017/11/2 19:24,41549,65504
2017/11/2 19:25,43968,62696
2017/11/2 19:26,18326,2236
2017/11/2 19:27,47652,46654
2017/11/2 19:28,35428,33875
2017/11/2 19:29,7369,35810
2017/11/2 19:30,40330,33640
2017/11/2 19:31,12258,16368
2017/11/2 19:32,45,4336
2017/11/2 19:33,11030,26983
2017/11/2 19:34,34217,9854
2017/11/2 19:35,40345,6848
2017/11/2 19:36,4951,8854
2017/11/2 19:37,14722,52386
2017/11/2 19:38,17128,68029
2017/11/2 19:39,91587,86716
2017/11/2 19:40,40327,4925
2017/11/2 19:41,71,49674
2017/11/2 19:42,14695,38258
2017/11/2 19:43,25673,40964
2017/11/2 19:44,45205,23863
2017/11/2 19:45,50080,36362
2017/11/2 19:46,22,2914
2017/11/2 19:47,53,4778
2017/11/2 19:48,22052,31583
2017/11/2 19:49,6164,20261
2017/11/2 19:50,45211,108737
2017/11/2 19:51,47633,4433
2017/11/2 19:52,46,3890
2017/11/2 19:53,17,2748
2017/11/2 19:54,4907,4051
2017/11/2 19:55,67144,2044
2017/11/2 19:56,19,4815
2017/11/2 19:57,40,3204
2017/11/2 19:58,39,4962
2017/11/2 19:59,15,2321
2017/11/2 20:00,37,1301
2017/11/2 20:01,34194,2918
2017/11/2 20:02,18316,20489
2017/11/2 20:03,18330,442
2017/11/2 20:04,87894,132167
2017/11/2 20:05,16,2996
2017/11/2 20:06,34216,7609
2017/11/2 20:07,44,4138
2017/11/2 20:08,3688,5302
2017/11/2 20:09,19571,12138
2017/11/2 20:10,22,9274
2017/11/2 20:11,23,4322
2017/11/2 20:12,22,3854
2017/11/2 20:13,25,9892
2017/11/2 20:14,14683,3760
2017/11/2 20:15,29,3279
2017/11/2 20:16,69590,33094
2017/11/2 20:17,11004,57701
2017/11/2 20:18,36629,1573
2017/11/2 20:19,29315,1700
2017/11/2 20:20,10995,30800
2017/11/2 20:21,25657,19476
2017/11/2 20:22,31,4037
2017/11/2 20:23,12,2680
2017/11/2 20:24,18335,1081
2017/11/2 20:25,65928,17769
2017/11/2 20:26,36643,66583
2017/11/2 20:27,14677,48093
2017/11/2 20:28,42,3918
2017/11/2 20:29,4,2505
2017/11/2 20:30,28,3946
2017/11/2 20:31,30530,2172
2017/11/2 20:32,22,1327
2017/11/2 20:33,25659,22192
2017/11/2 20:34,45190,4419
2017/11/2 20:35,16,2447
2017/11/2 20:36,37,3017
2017/11/2 20:37,25,2737
2017/11/2 20:38,34211,30936
2017/11/2 20:39,46401,2106
2017/11/2 20:40,62276,14555
2017/11/2 20:41,47628,21659
2017/11/2 20:42,34210,20304
